"107年01月01日 至 107年12月31日 除權除息計算結果表"
"資料日期","股票代號","股票名稱","除權息前收盤價","除權息參考價","權值+息值","權/息","漲停價格","跌停價格","開盤競價基準","減除股利參考價","詳細資料","最近一次申報資料 季別/日期","最近一次申報每股 (單位)淨值","最近一次申報每股 (單位)盈餘",
"107年07月09日","4739","康普","117.00","113.99","3.009508","息","125.00","103.00","114.00","113.99","除權息資料","110年第1季","39.44","1.00",
"107年07月09日","4952","凌通","40.80","37.80","3.000000","息","41.55","34.05","37.80","37.80","除權息資料","110年第1季","20.24","0.89",
"107年07月09日","5215","科嘉-KY","24.85","23.85","1.000000","息","26.20","21.50","23.85","23.85","除權息資料","110年第1季","46.18","3.12",
"107年07月09日","6136","富爾特","23.90","22.10","1.800000","息","24.30","19.90","22.10","22.10","除權息資料","110年第1季","23.34","-0.07",
"107年07月09日","6224","聚鼎","68.20","65.20","3.000000","息","71.70","58.70","65.20","65.20","除權息資料","110年第1季","28.15","1.70",
"107年07月09日","6257","矽格","36.95","35.18","1.761360","息","38.65","31.70","35.20","35.18","除權息資料","110年第1季","29.06","1.27",
"107年07月09日","8072","陞泰","24.00","23.50","0.500000","息","25.85","21.15","23.50","23.50","除權息資料","110年第1季","27.12","0.06",
"107年07月09日","8463","潤泰材","25.95","25.12","0.830000","息","27.60","22.65","25.10","25.12","除權息資料","110年第1季","16.19","0.18",
"107年07月09日","9802","鈺齊-KY","60.00","55.88","4.112912","息","61.40","50.30","55.90","55.88","除權息資料","110年第1季","45.76","1.75",
"107年07月09日","9907","統一實","12.40","11.90","0.500000","息","13.05","10.75","11.90","11.90","除權息資料","110年第1季","12.00","0.12",
"107年07月09日","9918","欣天然","33.40","32.20","1.200000","息","35.40","29.00","32.20","32.20","除權息資料","110年第1季","18.03","0.76",
"107年07月10日","1104","環泥","20.15","19.05","1.100000","息","20.95","17.15","19.05","19.05","除權息資料","110年第1季","28.89","0.35",
"107年07月10日","1233","天仁","39.00","36.75","2.250000","息","40.40","33.10","36.75","36.75","除權息資料","110年第1季","16.45","0.18",
"107年07月10日","1303","南亞","87.50","82.40","5.100000","息","90.60","74.20","82.40","82.40","除權息資料","110年第1季","46.22","2.23",
"107年07月10日","1307","三芳","30.00","28.30","1.700000","息","31.10","25.50","28.30","28.30","除權息資料","110年第1季","19.86","0.51",
"107年07月10日","1589","永冠-KY","55.70","54.16","1.533691","息","59.50","48.75","54.20","54.16","除權息資料","110年第1季","79.60","1.13",
"107年07月10日","2115","六暉-KY","32.65","31.15","1.500000","息","34.25","28.05","31.15","31.15","除權息資料","110年第1季","31.11","1.13",
"107年07月10日","2303","聯電","17.65","16.93","0.711643","息","18.60","15.25","16.95","16.93","除權息資料","110年第1季","20.12","0.85",
"107年07月10日","2313","華通","31.15","29.95","1.200000","息","32.90","27.00","29.95","29.95","除權息資料","110年第1季","25.16","0.78",
"107年07月10日","2314","台揚","25.05","24.85","0.200000","息","27.30","22.40","24.85","24.85","除權息資料","110年第1季","10.10","-0.49",
"107年07月10日","2538","基泰","11.05","10.25","0.800000","息","11.25","9.23","10.25","10.25","除權息資料","110年第1季","14.37","0.01",
"107年07月10日","3045","台灣大","111.50","105.90","5.600000","息","116.00","95.40","106.00","105.90","除權息資料","110年第1季","24.29","1.01",
"107年07月10日","3050","鈺德","11.45","10.85","0.600000","息","11.90","9.77","10.85","10.85","除權息資料","110年第1季","15.96","0.17",
"107年07月10日","3673","TPK-KY","61.00","58.00","3.000000","息","63.80","52.20","58.00","58.00","除權息資料","110年第1季","88.63","0.86",
"107年07月10日","4562","穎漢","39.20","37.20","2.000000","息","40.90","33.50","37.20","37.20","除權息資料","110年第1季","13.70","-0.35",
"107年07月10日","4977","眾達-KY","87.50","82.85","4.640490","息","91.10","74.60","82.90","82.85","除權息資料","110年第1季","32.94","0.71",
"107年07月10日","6415","矽力-KY","744.00","738.02","5.979887","息","811.00","665.00","738.00","738.02","除權息資料","110年第1季","206.66","10.69",
"107年07月10日","6541","泰福-KY","95.20","94.14","1.053754","權","104.50","84.80","95.20","95.20","除權息資料","110年第1季","7.21","-1.33",
"107年07月10日","8163","達方","74.70","72.70","2.000000","息","79.90","65.50","72.70","72.70","除權息資料","110年第1季","31.84","0.72",
"107年07月10日","8213","志超","27.95","26.43","1.512902","息","29.05","23.80","26.45","26.43","除權息資料","110年第1季","49.00","1.41",
"107年07月10日","8422","可寧衛","188.50","177.50","11.000000","息","195.00","160.00","177.50","177.50","除權息資料","110年第1季","55.91","3.42",
"107年07月10日","8926","台汽電","26.80","25.50","1.300000","息","28.05","22.95","25.50","25.50","除權息資料","110年第1季","20.96","0.51",
"107年07月11日","1301","台塑","112.00","106.30","5.700000","息","116.50","95.70","106.50","106.30","除權息資料","110年第1季","56.42","2.35",
"107年07月11日","1463","強盛","22.50","19.50","3.000000","息","21.45","17.55","19.50","19.50","除權息資料","110年第1季","13.25","0.19",
"107年07月11日","1713","國化","17.95","17.51","0.440000","息","19.25","15.80","17.50","17.51","除權息資料","110年第1季","16.02","0.23",
"107年07月11日","2345","智邦","97.20","93.06","4.131100","息","102.00","83.80","93.10","93.06","除權息資料","110年第1季","27.98","2.02",
"107年07月11日","2505","國揚","12.60","12.35","0.250000","息","13.55","11.15","12.35","12.35","除權息資料","110年第1季","25.05","0.89",
"107年07月11日","2636","台驊投控","23.85","22.55","1.300000","息","24.80","20.30","22.55","22.55","除權息資料","110年第1季","31.08","3.16",
"107年07月11日","3130","一零四","175.50","165.89","9.600289","息","182.00","149.50","166.00","165.89","除權息資料","110年第1季","47.11","3.13",
"107年07月11日","3481","群創","11.75","10.95","0.800000","息","12.00","9.86","10.95","10.95","除權息資料","110年第1季","25.21","1.15",
"107年07月11日","3532","台勝科","146.50","144.42","2.080000","息","158.50","130.00","144.50","144.42","除權息資料","110年第1季","53.24","0.84",
"107年07月11日","3705","永信","40.90","38.90","2.000000","息","42.75","35.05","38.90","38.90","除權息資料","110年第1季","24.54","0.62",
"107年07月11日","4807","日成-KY","62.70","59.70","3.000000","息","65.60","53.80","59.70","59.70","除權息資料","110年第1季","23.37","0.34",
"107年07月11日","4904","遠傳","79.30","75.55","3.750000","息","83.10","68.00","75.60","75.55","除權息資料","110年第1季","21.22","0.56",
"107年07月11日","4999","鑫禾","52.50","49.50","3.000000","息","54.40","44.55","49.50","49.50","除權息資料","110年第1季","45.19","0.71",
"107年07月11日","6464","台數科","119.50","113.36","6.133663","權息","124.50","102.50","113.50","113.36","除權息資料","110年第1季","58.88","2.18",
"107年07月11日","6591","動力-KY","71.50","69.50","2.000000","息","76.40","62.60","69.50","69.50","除權息資料","110年第1季","45.41","2.41",
"107年07月11日","8443","阿瘦","14.05","13.77","0.280000","息","15.10","12.40","13.75","13.77","除權息資料","110年第1季","18.45","-0.72",
"107年07月12日","1215","卜蜂","59.30","56.30","3.000000","息","61.90","50.70","56.30","56.30","除權息資料","110年第1季","32.94","1.45",
"107年07月12日","1323","永裕","36.90","35.60","1.300000","息","39.15","32.05","35.60","35.60","除權息資料","110年第1季","23.44","0.62",
"107年07月12日","1338","廣華-KY","101.00","96.00","5.000000","息","105.50","86.40","96.00","96.00","除權息資料","110年第1季","76.93","1.37",
"107年07月12日","1455","集盛","10.10","9.70","0.400000","息","10.65","8.73","9.70","9.70","除權息資料","110年第1季","13.01","0.72",
"107年07月12日","1515","力山","40.05","38.85","1.200000","息","42.70","35.00","38.85","38.85","除權息資料","110年第1季","18.75","1.79",
"107年07月12日","1535","中宇","39.60","38.35","1.250000","息","42.15","34.55","38.35","38.35","除權息資料","110年第1季","24.68","0.72",
"107年07月12日","1611","中電","11.55","10.55","1.000000","息","11.60","9.50","10.55","10.55","除權息資料","110年第1季","13.14","0.08",
"107年07月12日","1702","南僑","60.00","57.30","2.700000","息","63.00","51.60","57.30","57.30","除權息資料","110年第1季","25.11","1.13",
"107年07月12日","1904","正隆","17.10","16.40","0.700000","息","18.00","14.80","16.40","16.40","除權息資料","110年第1季","24.09","1.12",
"107年07月12日","1907","永豐餘","11.90","11.30","0.600000","息","12.40","10.20","11.30","11.30","除權息資料","110年第1季","27.37","0.94",
"107年07月12日","2114","鑫永銓","95.00","90.00","5.000000","息","99.00","81.00","90.00","90.00","除權息資料","110年第1季","37.41","1.78",
"107年07月12日","2331","精英","17.95","16.95","1.000000","息","18.60","15.30","16.95","16.95","除權息資料","110年第1季","19.24","-0.40",
"107年07月12日","2356","英業達","24.30","22.65","1.650000","息","24.90","20.40","22.65","22.65","除權息資料","110年第1季","14.65","0.32",
"107年07月12日","2376","技嘉","62.60","58.60","4.000000","息","64.40","52.80","58.60","58.60","除權息資料","110年第1季","48.39","4.34",
"107年07月12日","2401","凌陽","15.10","14.40","0.700000","息","15.80","13.00","14.40","14.40","除權息資料","110年第1季","14.69","0.37",
"107年07月12日","2409","友達","13.40","11.90","1.500000","息","13.05","10.75","11.90","11.90","除權息資料","110年第1季","20.11","1.25",
"107年07月12日","2608","嘉里大榮","39.90","38.30","1.600000","息","42.10","34.50","38.30","38.30","除權息資料","110年第1季","22.64","0.65",
"107年07月12日","2883","開發金","11.45","10.85","0.600000","息","11.90","9.77","10.85","10.85","除權息資料","109年第4季","13.66","0.87",
"107年07月12日","2904","匯僑","20.45","19.25","1.200000","息","21.15","17.35","19.25","19.25","除權息資料","110年第1季","15.57","0.58",
"107年07月12日","2911","麗嬰房","12.20","11.68","0.515126","息","12.80","10.55","11.70","11.68","除權息資料","110年第1季","11.16","-0.37",
"107年07月12日","3014","聯陽","37.00","34.49","2.501093","息","37.90","31.05","34.50","34.49","除權息資料","110年第1季","32.98","2.33",
"107年07月12日","3026","禾伸堂","243.00","237.70","5.300000","息","261.00","214.00","237.50","237.70","除權息資料","110年第1季","53.66","3.45",
"107年07月12日","3034","聯詠","138.50","131.40","7.100000","息","144.50","118.50","131.50","131.40","除權息資料","110年第1季","75.63","9.66",
"107年07月12日","3406","玉晶光","468.00","464.50","3.500000","息","510.00","418.50","464.50","464.50","除權息資料","110年第1季","143.64","2.50",
"107年07月12日","4722","國精化","34.05","31.00","3.050000","權息","34.10","27.90","31.00","31.00","除權息資料","110年第1季","26.91","0.94",
"107年07月12日","4956","光鋐","22.80","22.30","0.500000","息","24.50","20.10","22.30","22.30","除權息資料","110年第1季","18.60","0.38",
"107年07月12日","6166","凌華","49.60","48.10","1.500000","息","52.90","43.30","48.10","48.10","除權息資料","110年第1季","20.78","0.01",
"107年07月12日","6192","巨路","62.50","59.20","3.300000","息","65.10","53.30","59.20","59.20","除權息資料","110年第1季","47.02","1.62",
"107年07月12日","6213","聯茂","73.90","70.80","3.100000","息","77.80","63.80","70.80","70.80","除權息資料","110年第1季","41.96","1.93",
"107年07月12日","6278","台表科","26.00","24.70","1.300000","息","27.15","22.25","24.70","24.70","除權息資料","110年第1季","47.51","1.37",
"107年07月12日","6409","旭隼","519.00","498.99","20.000813","息","548.00","449.50","499.00","498.99","除權息資料","110年第1季","66.64","4.87",
"107年07月12日","6477","安集","21.00","20.58","0.420000","息","22.60","18.55","20.60","20.58","除權息資料","110年第1季","23.36","0.09",
"107年07月12日","8131","福懋科","36.90","34.40","2.500000","息","37.80","31.00","34.40","34.40","除權息資料","110年第1季","27.83","0.82",
"107年07月12日","9924","福興","34.20","32.20","2.000000","息","35.40","29.00","32.20","32.20","除權息資料","110年第1季","31.92","0.88",
"107年07月13日","1410","南染","24.25","22.85","1.400000","息","25.10","20.60","22.85","22.85","除權息資料","110年第1季","17.59","0.26",
"107年07月13日","1477","聚陽","137.50","131.50","6.000000","息","144.50","118.50","131.50","131.50","除權息資料","110年第1季","48.74","2.92",
"107年07月13日","1614","三洋電","24.25","23.55","0.696474","息","25.90","21.20","23.55","23.55","除權息資料","110年第1季","19.75","0.23",
"107年07月13日","1708","東鹼","28.25","27.25","1.000000","息","29.95","24.55","27.25","27.25","除權息資料","110年第1季","24.50","0.23",
"107年07月13日","2020","美亞","15.80","14.38","1.420000","息","15.80","12.95","14.40","14.38","除權息資料","110年第1季","15.76","1.47",
"107年07月13日","2105","正新","46.00","44.20","1.800000","息","48.60","39.80","44.20","44.20","除權息資料","110年第1季","25.20","0.56",
"107年07月13日","2348","海悅","45.00","41.40","3.600000","息","45.50","37.30","41.40","41.40","除權息資料","110年第1季","38.74","4.90",
"107年07月13日","2360","致茂","163.50","159.02","4.475399","息","174.50","143.50","159.00","159.02","除權息資料","110年第1季","39.47","5.36",
"107年07月13日","2419","仲琦","21.05","19.82","1.225600","息","21.80","17.85","19.80","19.82","除權息資料","110年第1季","15.53","0.00",
"107年07月13日","2427","三商電","10.95","10.70","0.250000","息","11.75","9.63","10.70","10.70","除權息資料","110年第1季","12.17","0.13",
"107年07月13日","2453","凌群","13.95","13.25","0.700000","息","14.55","11.95","13.25","13.25","除權息資料","110年第1季","19.25","0.43",
"107年07月13日","2493","揚博","26.60","24.85","1.750000","息","27.30","22.40","24.85","24.85","除權息資料","110年第1季","18.85","0.78",
"107年07月13日","2605","新興","15.45","14.85","0.600000","息","16.30","13.40","14.85","14.85","除權息資料","110年第1季","24.41","0.11",
"107年07月13日","2897","王道銀行","8.37","8.07","0.300000","息","8.87","7.27","8.07","8.07","除權息資料","110年第1季","11.92","0.17",
"107年07月13日","3596","智易","74.70","72.70","2.000000","息","79.90","65.50","72.70","72.70","除權息資料","110年第1季","51.49","2.20",
"107年07月13日","3607","谷崧","25.80","25.00","0.799999","息","27.50","22.50","25.00","25.00","除權息資料","110年第1季","21.17","-0.48",
"107年07月13日","4958","臻鼎-KY","67.70","64.40","3.300000","息","70.80","58.00","64.40","64.40","除權息資料","110年第1季","78.94","1.00",
"107年07月13日","5538","東明-KY","41.15","38.65","2.500000","息","42.50","34.80","38.65","38.65","除權息資料","110年第1季","25.79","1.20",
"107年07月13日","6115","鎰勝","45.00","42.00","3.000000","息","46.20","37.80","42.00","42.00","除權息資料","110年第1季","25.91","0.75",
"107年07月13日","8464","億豐","254.50","244.50","10.000000","息","268.50","220.50","244.50","244.50","除權息資料","110年第1季","56.69","4.38",
"107年07月16日","1232","大統益","97.00","92.00","5.000000","息","101.00","82.80","92.00","92.00","除權息資料","110年第1季","31.52","3.05",
"107年07月16日","1312","國喬","29.90","28.90","1.000000","息","31.75","26.05","28.90","28.90","除權息資料","110年第1季","32.93","2.13",
"107年07月16日","1312A","國喬特","34.95","33.35","1.600000","息","36.65","30.05","33.35","33.35","除權息資料","110年第1季","32.93","2.13",
"107年07月16日","1313","聯成","21.00","18.51","2.481482","權息","20.35","16.70","18.50","18.51","除權息資料","110年第1季","19.71","0.99",
"107年07月16日","1325","恆大","17.95","17.60","0.350000","息","19.35","15.85","17.60","17.60","除權息資料","110年第1季","45.62","1.84",
"107年07月16日","2034","允強","26.60","24.80","1.800000","息","27.25","22.35","24.80","24.80","除權息資料","110年第1季","19.87","0.45",
"107年07月16日","2426","鼎元","24.10","23.40","0.699997","息","25.70","21.10","23.40","23.40","除權息資料","110年第1季","12.56","0.25",
"107年07月16日","2615","萬海","17.20","16.70","0.500000","息","18.35","15.05","16.70","16.70","除權息資料","110年第1季","26.77","6.62",
"107年07月16日","2908","特力","23.50","22.30","1.200000","息","24.50","20.10","22.30","22.30","除權息資料","110年第1季","12.90","0.56",
"107年07月16日","3056","總太","22.55","20.55","2.000000","息","22.60","18.50","20.55","20.55","除權息資料","110年第1季","28.41","3.62",
"107年07月16日","3550","聯穎","21.85","20.35","1.500000","息","22.35","18.35","20.35","20.35","除權息資料","110年第1季","22.67","0.46",
"107年07月16日","3645","達邁","77.80","76.30","1.500000","息","83.90","68.70","76.30","76.30","除權息資料","110年第1季","21.99","0.69",
"107年07月16日","4906","正文","28.45","27.46","0.986460","息","30.20","24.75","27.45","27.46","除權息資料","110年第1季","30.31","0.36",
"107年07月16日","6120","達運","28.50","28.10","0.400000","息","30.90","25.30","28.10","28.10","除權息資料","110年第1季","14.30","-0.52",
"107年07月16日","6214","精誠","66.90","61.90","5.000000","息","68.00","55.80","61.90","61.90","除權息資料","110年第1季","56.97","2.03",
"107年07月16日","6230","尼得科超眾","86.60","82.65","3.950000","息","90.90","74.40","82.70","82.65","除權息資料","110年第1季","52.85","1.92",
"107年07月16日","8016","矽創","113.50","107.99","5.500684","息","118.50","97.20","108.00","107.99","除權息資料","110年第1季","54.58","6.55",
"107年07月16日","8481","政伸","45.00","42.00","3.000000","息","46.20","37.80","42.00","42.00","除權息資料","110年第1季","22.74","1.41",
"107年07月16日","9926","新海","41.50","39.90","1.600000","息","43.85","35.95","39.90","39.90","除權息資料","110年第1季","19.24","0.70",
"107年07月17日",="00714","群益道瓊美國地產","20.09","19.88","0.209000","息","9,999.95","0.01","19.88","19.88","除權息資料","","","",
"107年07月17日","1109","信大","15.40","15.30","0.100000","息","16.80","13.80","15.30","15.30","除權息資料","110年第1季","22.68","0.83",
"107年07月17日","1524","耿鼎","10.75","10.30","0.450000","息","11.30","9.27","10.30","10.30","除權息資料","110年第1季","13.37","0.13",
"107年07月17日","1532","勤美","29.00","27.50","1.500000","息","30.25","24.75","27.50","27.50","除權息資料","110年第1季","32.22","0.46",
"107年07月17日","1582","信錦","62.80","57.80","5.000000","息","63.50","52.10","57.80","57.80","除權息資料","110年第1季","48.44","1.02",
"107年07月17日","1592","英瑞-KY","27.05","26.05","1.000000","息","28.65","23.45","26.05","26.05","除權息資料","110年第1季","4.75","-3.54",
"107年07月17日","1618","合機","9.38","9.08","0.300000","息","9.98","8.18","9.08","9.08","除權息資料","110年第1季","19.91","0.28",
"107年07月17日","1721","三晃","10.20","10.00","0.200000","息","11.00","9.00","10.00","10.00","除權息資料","110年第1季","13.22","-0.22",
"107年07月17日","2207","和泰車","273.00","261.00","12.000000","息","287.00","235.00","261.00","261.00","除權息資料","110年第1季","112.30","9.16",
"107年07月17日","2731","雄獅","115.00","109.80","5.200000","息","120.50","98.90","110.00","109.80","除權息資料","110年第1季","22.16","-1.63",
"107年07月17日","2816","旺旺保","17.80","17.10","0.700000","息","18.80","15.40","17.10","17.10","除權息資料","110年第1季","27.19","0.95",
"107年07月17日","2849","安泰銀","15.20","14.60","0.600000","息","16.05","13.15","14.60","14.60","除權息資料","110年第1季","17.85","0.29",
"107年07月17日","3015","全漢","25.05","23.55","1.500000","息","25.90","21.20","23.55","23.55","除權息資料","110年第1季","60.28","0.70",
"107年07月17日","3023","信邦","86.60","82.60","4.000000","息","90.80","74.40","82.60","82.60","除權息資料","110年第1季","42.15","2.52",
"107年07月17日","3044","健鼎","85.50","80.25","5.250000","息","88.20","72.30","80.30","80.25","除權息資料","110年第1季","72.15","2.68",
"107年07月17日","3454","晶睿","81.00","75.12","5.878049","權息","82.60","67.70","75.10","75.12","除權息資料","110年第1季","33.94","0.60",
"107年07月17日","3617","碩天","93.10","88.10","5.000000","息","96.90","79.30","88.10","88.10","除權息資料","110年第1季","51.67","0.90",
"107年07月17日","4306","炎洲","19.45","18.85","0.596960","息","20.70","17.00","18.85","18.85","除權息資料","110年第1季","19.07","1.83",
"107年07月17日","5471","松翰","30.50","29.00","1.500000","息","31.90","26.10","29.00","29.00","除權息資料","110年第1季","24.72","1.60",
"107年07月17日","6128","上福","35.60","35.10","0.500000","息","38.60","31.60","35.10","35.10","除權息資料","110年第1季","25.17","0.44",
"107年07月17日","6206","飛捷","81.10","76.60","4.500000","息","84.20","69.00","76.60","76.60","除權息資料","110年第1季","30.90","0.60",
"107年07月17日","6451","訊芯-KY","149.50","148.56","0.940000","息","163.00","134.00","148.50","148.56","除權息資料","110年第1季","60.10","2.16",
"107年07月17日","9910","豐泰","163.00","158.00","5.000000","息","173.50","142.50","158.00","158.00","除權息資料","110年第1季","21.52","1.86",
"107年07月17日","9942","茂順","88.80","84.60","4.200000","息","93.00","76.20","84.60","84.60","除權息資料","110年第1季","37.82","1.50",
"107年07月18日","1219","福壽","18.60","18.30","0.300000","息","20.10","16.50","18.30","18.30","除權息資料","110年第1季","14.45","0.73",
"107年07月18日","1220","台榮","12.25","11.85","0.400000","息","13.00","10.70","11.85","11.85","除權息資料","110年第1季","13.74","0.37",
"107年07月18日","1319","東陽","44.45","42.40","2.050000","息","46.60","38.20","42.40","42.40","除權息資料","110年第1季","36.99","0.42",
"107年07月18日","1434","福懋","33.65","31.75","1.900000","息","34.90","28.60","31.75","31.75","除權息資料","110年第1季","36.83","0.34",
"107年07月18日","1727","中華化","14.50","13.90","0.600000","息","15.25","12.55","13.90","13.90","除權息資料","110年第1季","12.09","0.35",
"107年07月18日","1736","喬山","30.20","29.90","0.300000","息","32.85","26.95","29.90","29.90","除權息資料","110年第1季","30.41","0.22",
"107年07月18日","1808","潤隆","58.00","54.46","3.537810","息","59.90","49.05","54.50","54.46","除權息資料","110年第1季","14.67","1.24",
"107年07月18日","1809","中釉","13.75","13.55","0.200000","息","14.90","12.20","13.55","13.55","除權息資料","110年第1季","17.42","0.08",
"107年07月18日","2029","盛餘","26.00","24.25","1.750000","息","26.65","21.85","24.25","24.25","除權息資料","110年第1季","27.92","0.86",
"107年07月18日","2031","新光鋼","39.10","37.12","1.976670","息","40.80","33.45","37.10","37.12","除權息資料","110年第1季","27.33","2.00",
"107年07月18日","2103","台橡","30.80","29.84","0.960000","息","32.80","26.90","29.85","29.84","除權息資料","110年第1季","18.30","1.09",
"107年07月18日","2201","裕隆","21.25","20.67","0.580000","息","22.70","18.65","20.65","20.67","除權息資料","110年第1季","50.69","1.39",
"107年07月18日","2231","為升","402.50","349.72","52.777688","權息","384.50","315.00","349.50","349.72","除權息資料","110年第1季","27.53","1.61",
"107年07月18日","2243","宏旭-KY","28.65","28.15","0.500000","息","30.95","25.35","28.15","28.15","除權息資料","110年第1季","12.42","-0.20",
"107年07月18日","2448","晶電","37.85","37.05","0.800000","息","40.75","33.35","37.05","37.05","除權息資料","109年第4季","35.00","-7.52",
"107年07月18日","2449","京元電子","28.00","26.20","1.797838","息","28.80","23.60","26.20","26.20","除權息資料","110年第1季","25.22","0.94",
"107年07月18日","2520","冠德","21.45","20.95","0.500000","息","23.00","18.90","20.95","20.95","除權息資料","110年第1季","31.99","1.09",
"107年07月18日","2546","根基","25.40","23.24","2.160000","息","25.55","20.95","23.25","23.24","除權息資料","110年第1季","30.65","1.10",
"107年07月18日","2903","遠百","18.65","17.65","1.000000","息","19.40","15.90","17.65","17.65","除權息資料","110年第1季","22.90","0.50",
"107年07月18日","3032","偉訓","33.25","31.25","2.000000","息","34.35","28.15","31.25","31.25","除權息資料","110年第1季","23.17","0.64",
"107年07月18日","3055","蔚華科","28.20","27.40","0.800000","息","30.10","24.70","27.40","27.40","除權息資料","110年第1季","23.22","-1.06",
"107年07月18日","3679","新至陞","76.20","70.08","6.110414","息","77.00","63.10","70.10","70.08","除權息資料","110年第1季","74.37","3.49",
"107年07月18日","4560","強信-KY","58.80","56.32","2.475531","息","61.90","50.70","56.30","56.32","除權息資料","110年第1季","22.99","0.28",
"107年07月18日","5469","瀚宇博","28.35","27.55","0.800000","息","30.30","24.80","27.55","27.55","除權息資料","110年第1季","57.21","1.48",
"107年07月18日","6525","捷敏-KY","89.70","78.81","10.881818","權息","86.60","71.00","78.80","78.81","除權息資料","110年第1季","26.93","1.53",
"107年07月19日","1110","東泥","14.10","14.00","0.100000","息","15.40","12.60","14.00","14.00","除權息資料","110年第1季","14.95","0.03",
"107年07月19日","1315","達新","27.25","26.15","1.100000","息","28.75","23.55","26.15","26.15","除權息資料","110年第1季","89.83","0.24",
"107年07月19日","1402","遠東新","33.25","32.05","1.200000","息","35.25","28.85","32.05","32.05","除權息資料","110年第1季","38.58","0.54",
"107年07月19日","1414","東和","7.66","7.34","0.320000","息","8.07","6.61","7.34","7.34","除權息資料","110年第1季","14.43","0.08",
"107年07月19日","1519","華城","22.15","21.75","0.400000","息","23.90","19.60","21.75","21.75","除權息資料","110年第1季","12.32","0.04",
"107年07月19日","1723","中碳","149.00","144.40","4.600000","息","158.50","130.00","144.50","144.40","除權息資料","110年第1季","29.35","1.01",
"107年07月19日","1724","台硝","14.00","13.40","0.600000","息","14.70","12.10","13.40","13.40","除權息資料","110年第1季","14.97","-0.27",
"107年07月19日","1905","華紙","10.60","10.10","0.500000","息","11.10","9.09","10.10","10.10","除權息資料","110年第1季","13.84","0.09",
"107年07月19日","2013","中鋼構","28.80","28.56","0.240000","息","31.40","25.75","28.55","28.56","除權息資料","110年第1季","25.90","0.39",
"107年07月19日","2204","中華","28.55","26.75","1.800000","息","29.40","24.10","26.75","26.75","除權息資料","110年第1季","78.54","2.35",
"107年07月19日","2385","群光","68.80","68.45","0.342289","權","75.20","61.70","68.50","68.45","除權息資料","110年第1季","36.94","2.23",
"107年07月19日","2616","山隆","33.40","30.88","2.512062","息","33.95","27.80","30.90","30.88","除權息資料","110年第1季","38.41","0.64",
"107年07月19日","3432","台端","20.00","18.00","2.000000","息","19.80","16.20","18.00","18.00","除權息資料","110年第1季","23.76","0.34",
"107年07月19日","3708","上緯投控","78.10","76.10","1.990486","息","83.70","68.50","76.10","76.10","除權息資料","110年第1季","58.15","0.59",
"107年07月19日","4555","氣立","70.40","68.40","2.000000","息","75.20","61.60","68.40","68.40","除權息資料","110年第1季","37.92","0.66",
"107年07月19日","4935","茂林-KY","38.30","37.30","1.000000","息","41.00","33.60","37.30","37.30","除權息資料","110年第1季","57.79","2.49",
"107年07月19日","4989","榮科","35.30","32.09","3.200836","息","35.25","28.90","32.10","32.09","除權息資料","110年第1季","14.14","0.64",
"107年07月19日","6189","豐藝","28.50","26.70","1.800000","息","29.35","24.05","26.70","26.70","除權息資料","110年第1季","23.05","1.23",
"107年07月19日","8249","菱光","24.60","23.00","1.600000","息","25.30","20.70","23.00","23.00","除權息資料","110年第1季","28.91","0.31",
"107年07月19日","8411","福貞-KY","16.00","15.65","0.350000","息","17.20","14.10","15.65","15.65","除權息資料","110年第1季","30.30","-0.07",
"107年07月19日","9919","康那香","12.30","11.95","0.350000","息","13.10","10.80","11.95","11.95","除權息資料","110年第1季","13.16","0.20",
"107年07月20日","1225","福懋油","90.00","88.75","1.250000","息","97.60","79.90","88.80","88.75","除權息資料","110年第1季","15.99","0.91",
"107年07月20日","1587","吉茂","19.45","19.00","0.443205","息","20.90","17.10","19.00","19.00","除權息資料","110年第1季","18.58","0.37",
"107年07月20日","1609","大亞","13.85","13.50","0.350000","息","14.85","12.15","13.50","13.50","除權息資料","110年第1季","13.98","0.74",
"107年07月20日","2030","彰源","15.60","14.60","1.000000","息","16.05","13.15","14.60","14.60","除權息資料","110年第1季","14.34","0.45",
"107年07月20日","2340","光磊","27.10","25.75","1.350000","息","28.30","23.20","25.75","25.75","除權息資料","110年第1季","19.67","0.66",
"107年07月20日","2496","卓越","135.50","122.85","12.642858","權息","135.00","111.00","123.00","122.85","除權息資料","110年第1季","43.69","0.79",
"107年07月20日","3338","泰碩","20.05","19.74","0.300494","息","21.70","17.80","19.75","19.74","除權息資料","110年第1季","19.21","0.13",
"107年07月20日","5305","敦南","41.90","40.30","1.597021","息","44.30","36.30","40.30","40.30","除權息資料","109年第3季","30.01","7.70",
"107年07月20日","6625","必應","51.00","48.09","2.904762","權息","52.80","43.30","48.10","48.09","除權息資料","110年第1季","14.27","-0.16",
"107年07月20日","8497","格威傳媒","45.50","42.50","3.000000","息","46.75","38.25","42.50","42.50","除權息資料","109年第2季","6.84","-1.40",
"107年07月20日","9917","中保科","90.50","86.50","4.000000","息","95.10","77.90","86.50","86.50","除權息資料","110年第1季","26.89","1.33",
"107年07月23日",="0050","元大台灣50","84.65","83.95","0.700000","息","92.30","75.60","83.95","83.95","除權息資料","110年05月18日","132.17","N/A",
"107年07月23日",="006203","元大MSCI台灣","39.17","38.82","0.350000","息","42.70","34.94","38.82","38.82","除權息資料","110年05月18日","62.42","N/A",
